,name,lat,lon
1176,"Crestview, FL",30.7541808,-86.5727995
1177,Украина Запорожье ,47.8388,35.139567
1178,Anyplace In Indonesia,-0.789275,113.921327
1179,"Georgia, Tb",41.7151377,44.827096
1180,"Ukraine, Kharkiv ",49.9935,36.230383
1181,Kyiv in spirit,50.4501,30.5234
1182,"Angers, France",47.47116159999999,-0.5518257
1183,"Киев, Батыева гора",50.4309125,30.4979052
1184,日本 広島,34.8823408,133.0194897
1185,"South West, England",50.77721349999999,-3.999461
1186,Славянск Украина,48.8532,37.6053
1187,"Kiyv, Ukraine",50.4501,30.5234
1188,Indianapolis,39.768403,-86.158068
1189,Донецьк,48.015883,37.80285
1190,Дно,57.8287842,29.9634297
1191,М. Суми,50.9077,34.7981
1192,"Opole, Poland",50.6683223,17.9230651
1193,UA Десь бiля полiгону 17ї ОТБр,46.9735546,32.1275974
1194,Ненька Україна,48.379433,31.16558
1195,"Traverse City, MI",44.7630567,-85.62063169999999
1196,"Monforte del Cid, España",38.3788429,-0.7283354
1197,Украіна ,48.379433,31.16558
1198,Краснодар,45.036035,38.97457060000001
1199,"Hlavní město Praha, Česká repu",50.0755381,14.4378005
1200,Кременчук.,49.065783,33.410033
1201,"Frankfurt, Hesse",50.1109221,8.6821267
1202,Ів.-Фр. обл.,48.93223,24.7113445
1203,Utrecht,52.09073739999999,5.1214201
1204,"Belarus, Minsk",53.9006011,27.558972
1205,"Україна, м.Львів",49.839683,24.029717
1206,"Украина, Чернигов",51.4982,31.28935
1207,Vilnius-Ukraine-planet Earth,54.6871555,25.2796514
1208,Banderstadt,49.839683,24.029717
1209,"Fly-over-State, USA",37.09024,-95.712891
1210,Ogresgals,56.80793079999999,24.7377448
1211,Cluj - Napoca,46.7712101,23.6236353
1212,"NRW, Germany, Europe",51.43323669999999,7.661593799999999
1213,"Horsham, England",51.062883,-0.325858
1214,"Mountain View, CA",37.3860517,-122.0838511
1215,Ukraine. Rivne,50.6199,26.251617
1216,Донецьк Україна,48.015883,37.80285
1217,Оdesa,31.8456816,-102.3676431
1218,netherland,52.132633,5.291265999999999
1219,Одеса - це УкраЇна!!!,46.482526,30.7233095
1220,Fremont CA,37.5485396,-121.988583
1221,Saint-Hyacinthe,45.6306875,-72.9563391
1222,UP INDIA,26.8467088,80.9461592
1223,"Northern Ireland, United Kingd",54.7877149,-6.4923145
1224,"Brussels, Belgium",50.8476424,4.3571696
1225,Pittsburgh,40.44062479999999,-79.9958864
1226,10 км  до Києва,50.4501,30.5234
1227,"Ozolnieki, Latvija",56.688534,23.777469
1228, г. Кингисепп,59.3801537,28.61908
1229,"Calgary,Alberta (but wanders)",51.04473309999999,-114.0718831
1230,"South Lincolnshire, England.",52.9451889,-0.1601246
1231,Chile,-35.675147,-71.542969
1232,Republic of Serbia,44.016521,21.005859
1233,"Alberta, Canada",53.9332706,-116.5765035
1234,Авдеевка,48.136596,37.7491335
1235,"Aydın, Türkiye",37.8380162,27.8455601
1236,"Ushuaia, Argentina",-54.8019121,-68.3029511
1237,Прекрасная Россия Будущего,61.52401,105.318756
1238,"Madrid, España.",40.4167754,-3.7037902
1239,"Kraków, Poland",50.06465009999999,19.9449799
1240,Івано-Франківськ,48.922633,24.711117
1241,Киев - городов ваших мать,50.4501,30.5234
1242,"Gostynin gmina, Polska",52.4293273,19.4619176
1243,Uzhgorod ,48.6208,22.287883
1244,"Lubelskie, Polska",51.2493519,23.1011392
1245,"Suure-Jaani, Estonia",58.53543459999999,25.4666536
1246,"yokosuka,japan",35.281498,139.6721655
1247,"Sydney, New South Wales",-33.8688197,151.2092955
1248,"Porto, Portugal",41.1579438,-8.629105299999999
1249,Aotearoa ,-40.900557,174.885971
1250,Thailand,15.870032,100.992541
1251,  аулы днепр криничанский райо,48.55183479999999,34.4619998
1252,Belgorod,50.5997134,36.5982621
1253,"Україна - Русь, Черкаси",49.444433,32.059767
1254,"Emilia Romagna, Italy",44.5967607,11.2186396
1255,США ,37.09024,-95.712891
1256,"Köln, Nordrhein-Westfalen",50.937531,6.9602786
1257,Czech Republic - Prague,50.0755381,14.4378005
1258,Торецк,48.3972873,37.855245
1259,"Belconnen, ACT, Australia ",-35.2218989,149.0353134
1260,"Poznan, Poland",52.406374,16.9251681
1261,Viseu,40.72764189999999,-7.9157099
1262,"Ponta Delgada, Portugal",37.7394207,-25.6686725
1263,"Україна, Львів",49.839683,24.029717
1264,東京都東村山市,35.754598,139.4685613
1265,Запоріжжя / Берлін,47.8388,35.139567
1266,Stockholm Sweden,59.32932349999999,18.0685808
1267,"Woodstock, GA",34.1014873,-84.5193754
1268,Saitama. Japan,35.8616486,139.6454782
1269,Мелитополь,46.8550216,35.3586996
1270," Moscow, Russia",55.755826,37.6173
1271,"Kerry, Ireland",52.15446069999999,-9.5668632
1272,Славянск -- это Украина  ,48.8532,37.6053
1273, Sud Est,18.2783598,-72.35479149999999
1274,"Ibotirama, Brasil",-12.1817335,-43.2171334
1275,"Los Angeles, California",34.0522342,-118.2436849
1276,"Medellín, Colombia",6.2476376,-75.56581530000001
1277,на концерте бантан в Сеуле ♥,37.566535,126.9779692
1278,"Novi Sad, Republic of Serbia",45.2396085,19.8227056
1279,Arkansas,35.20105,-91.8318334
1280,"Virginia, USA",37.4315734,-78.6568942
1281,Україна без окупантів,48.379433,31.16558
1282,Ukraine 🇺🇦,48.379433,31.16558
1283,"College Station, TX",30.627977,-96.3344068
1284,Донецьк-Луганськ,47.959478,37.7305178
1285,San Francisco,37.7749295,-122.4194155
1286,仙台,38.268195,140.869418
1287,"Concord, CA",37.9779776,-122.0310733
1288,"Nova Iguaçu, Brasil",-22.759464,-43.44950499999999
1289,Торонто,43.653226,-79.3831843
1290,ukraine,48.379433,31.16558
1291,"Ukraine, Lviv region",49.839683,24.029717
1292,North-West Siberia,61.01370970000001,99.1966559
1293,"Tampa, FL",27.950575,-82.4571776
1294,"Nürnberg, Deutschland",49.4521018,11.0766654
1295,"Palo Alto, CA",37.4418834,-122.1430195
1296,Oregon,43.8041334,-120.5542012
1297,"Город-герой Луганск, ЛНР",48.574041,39.307815
1298,"Portland, OR",45.515232,-122.6783853
1299,Itabuna Ba,-14.7916229,-39.2833243
1300,"Wielkopolskie, Polska",52.279986,17.3522939
1301,Ottawa,45.4215296,-75.69719309999999
1302,brooklyn nyc,40.6781784,-73.9441579
1303,"Bikaner, India",28.0229348,73.3119159
1304,Moscow Region,55.340396,38.2917651
1305,Україна-Deutschland,48.379433,31.16558
1306,"USA,CA",36.778261,-119.4179324
1307,Дикий Захід України,48.379433,31.16558
1308,"Украина, г. Николаев",46.975033,31.994583
1309,Любляна,46.0569465,14.5057515
1310,Pune,18.5204303,73.8567437
1311,Украина - Polska,48.379433,31.16558
1312,Кокосовые острова - Килинг  🇵,-12.164165,96.87095599999999
1313,Japan Tokyo,35.6761919,139.6503106
1314,"Vilnius, Lietuva 🇱🇹",54.6871555,25.2796514
1315,Триполье,50.1191325,30.7634444
1316,хутор Украина,48.379433,31.16558
1317,Brooklyn & 大阪,34.6937249,135.5022535
1318,"53.926126,27.480506",53.9259578,27.4805334
1319,Dnipro,48.464717,35.046183
1320,台灣,23.69781,120.960515
1321,TN,35.5174913,-86.5804473
1322,"Уфа, Россия",54.73479099999999,55.9578555
1323,"НСК, Россия.",54.9832693,82.8963831
1324,Караганда,49.8046835,73.1093826
1325,nederland,39.9613759,-105.5108312
1326,"Oeiras, Portugal",38.6919934,-9.3118418
1327,зона АТО.UKRAINE,48.379433,31.16558
1328,"Одеса, Україна",46.482526,30.7233095
1329,"Мытищи, Россия",55.9248562,37.7552338
1330,Hannover-Misburg,52.3909962,9.851960499999999
1331,she\her 58ar 710670336 Europe ,54.5259614,15.2551187
1332,Boston,42.3600825,-71.0588801
1333,"Breda, The Netherlands",51.5719149,4.768323
1334,город бесов,50.6451027,43.3863447
1335,острова кука,-21.236736,-159.777671
1336,Россия. Москва,55.755826,37.6173
1337,KieV@west@state.,50.4501,30.5234
1338,Vancouver,49.2827291,-123.1207375
1339,Ростовская область г.Зверево,48.03518529999999,40.1210708
1340,25 | she/her | ✈️ Taiwan,23.69781,120.960515
1341,Болотная площадь,55.7459979,37.6178374
1342,"Okinawa-shi, Okinawa",26.3343533,127.8056058
1343,moscow,55.755826,37.6173
1344,Коростень,50.9532135,28.6457544
1345,"New York, NY, USA",40.7127753,-74.0059728
1346,Украина Николаев,46.975033,31.994583
1347,"Уфа, Башкортостан, Россия",54.73479099999999,55.9578555
1348,brooklyn ,40.6781784,-73.9441579
1349,서울,37.566535,126.9779692
1350,"Новороссийск, Россия",44.7180464,37.7770118
1351,"Ukraine, Kiev ",50.4501,30.5234
1352,район Д,49.411804,32.095474
1353,"Таганрог, Россия",47.2125752,38.9159658
1354,Philadelphia,39.9525839,-75.1652215
1355,Донецьк. Дніпро,48.4103469,35.0097906
1356,any pronouns. russia. ,61.52401,105.318756
1357,Vienna,48.2081743,16.3738189
1358,SUMY,50.9077,34.7981
1359,"Tokyo-to, Japan",35.6761919,139.6503106
1360,"Україна, Торез-city",48.0201627,38.65452579999999
1361,Моршин,49.1557117,23.8674568
1362,Донецкая степь,48.015883,37.80285
1363,Insel der Hoffnung,50.8824377,14.8124108
1364,С . Петербург,59.9310584,30.3609097
1365,"Донецьк, Селидове, Київ, Clane",50.4501,30.5234
1366,Беверли-Хилз,34.0736204,-118.4003563
1367,Uganda,1.373333,32.290275
1368,Rivne,50.6199,26.251617
1369,"Stonington,CT•♱🦋✣•",41.3358915,-71.9058854
1370,"Бендери, Молдова",46.82275509999999,29.4620101
1371,"Masmo, Sverige",59.24617980000001,17.8821432
1372,"Rodos, Greece",36.4340533,28.2176379
1373,"Україна, Миколаїв",46.975033,31.994583
1374,"Harju, Estonia",59.33342390000001,25.2466973
1375,"Vigo, España.",42.24059889999999,-8.7207268
1376,България,42.733883,25.48583
1377,Vanuatu,-15.376706,166.959158
1378,Arnhem,51.9851034,5.898729599999999
1379,"Україна, Roshengrad.",48.379433,31.16558
1380,Київ🇺🇦,50.4501,30.5234
1381,"Söderköping, Sverige",58.4759013,16.3234307
1382,Red Shirt South Dakota,43.6674891,-102.8987968
1383,"Aix-en-Provence, France",43.529742,5.447426999999999
1384,"Верхний Уфалей, Россия",56.048918,60.2134705
1385,Ireland,53.1423672,-7.692053599999999
1386,"Lodainn an Ear, Alba, Eòrpa",55.9493383,-2.7704464
1387,Alabama,32.3182314,-86.902298
1388,"Ogre, Latvija",56.8147355,24.6044555
1389,"Bandırma, Türkiye",40.353707,27.971405
1390,"Toyohara,Karafuto Prefecture",46.9640949,142.7284716
1391,香港,22.3193039,114.1693611
1392,"УКРАИНА,- РОДИНА  МОЯ",48.379433,31.16558
1393,"Lviv, Ukraine 🇺🇦",49.839683,24.029717
1394,Нова межа Берлінської стіни,52.52000659999999,13.404954
1395,"Poland, Warszawa",52.2296756,21.0122287
1396,名古屋市,35.18145060000001,136.9065571
1397,Донбасс - Украина - Europe,48.1031637,38.5920837
1398,"Xalapa, Veracruz de Ignacio de",19.5437751,-96.91018059999999
1399,Nederland,39.9613759,-105.5108312
1400,Волгоград,48.708048,44.5133034
1401,The Sunshine State,27.6648274,-81.5157535
1402,"Россия, Санкт-Петербург ",59.9310584,30.3609097
1403,Россия. Калининград.,54.7104264,20.4522144
1404,Odesa,46.482526,30.7233095
1405,Suomi - Finland,61.92410999999999,25.748151
1406,"Ukraine, Sumy",50.9077,34.7981
1407," Киев, Луганск",49.9881833,36.239149
1408,"Brussel, België | Salerno,IT.",50.8476424,4.3571696
1409,"Санкт-Петербург, Петергоф ",59.88450030000001,29.8851756
1410,"Sydney, Australia",-33.8688197,151.2092955
1411,Minnesota,46.729553,-94.6858998
1412,Donetsk,48.015883,37.80285
1413,"Ставрополь, Россия",45.0390116,41.9631954
1414,Алушта Крим Україна,44.67638300000001,34.41005
1415,"Evenwood, England",54.620189,-1.763709
1416,Cape Town /\/¯¯¯¯¯¯¯\/\,-33.9248685,18.4240553
1417,Україна на сьогодняшній день,48.379433,31.16558
1418,Европа ,54.5259614,15.2551187
1419,"Victoria, BC",48.4284207,-123.3656444
1420,Запоріжжя | Shedet ,47.8388,35.139567
1421,"Донецьк-Бровари, Україна",48.015883,37.80285
1422,Харьков ,49.9935,36.230383
1423,Сибирь Россия,61.01370970000001,99.1966559
1424,Пентагон,38.8718568,-77.0562669
1425,"В Украине,а мысленно в Аssгард",48.379433,31.16558
1426,"Vastseliina, Eesti",57.7321859,27.269694
1427,БЕЛАРУС.,53.709807,27.953389
1428,Челябинск ,55.1644419,61.4368431
1429,"Ukraine, Europe",48.379433,31.16558
1430,украина,48.379433,31.16558
1431,Българка 🇧🇬 в España 🇪🇦,40.46366700000001,-3.74922
1432,Saint Petersburg,59.9310584,30.3609097
1433,Mykolayv,46.975033,31.994583
1434,михайловка,50.0763764,43.2362904
1435,"Адыгея республика, Россия",44.8229155,40.1754463
1436,"Wiltshire, UK.",51.3491996,-1.9927105
1437,"Украина, г.Днепр.",48.464717,35.046183
1438,"Минск, Беларусь ",53.9006011,27.558972
1439,Kharkiv,49.9935,36.230383
1440,"Минск, Беларусь",53.9006011,27.558972
1441,"Украина, Харьков.",49.9935,36.230383
1442,Коммунарка,55.5653108,37.4806535
1443,Stelpe,56.537842,24.5313129
1444,"Balıkesir, Türkiye",39.65329759999999,27.8903423
1445,"Pszczyna, Polska",49.9857805,18.9477092
1446,"Кисловодск, Ставропольский кра",43.9055914,42.7159184
1447,USA/Thunderdome/Everywhere,37.09024,-95.712891
1448,Lebanon,33.854721,35.862285
1449,"Луганськ, Україна",48.574041,39.307815
1450,Sopot,54.441581,18.5600956
1451,"Chennai, Tamilnadu",13.0826802,80.2707184
1452,"Ленинградская область, Россия",60.0793208,31.8926644
1453,"Hauts-de-Seine, Ile-de-France",48.828508,2.2188068
1454,Броварський район,50.6259481,30.9894871
1455,"Mödling, Österreich",48.08255,16.2869
1456,Zagreb,45.8150108,15.981919
1457,"Connecticut, USA-lviv, 🇺🇦",41.6032207,-73.087749
1458,Днепропетровск ,48.464717,35.046183
1459,Taipei,25.0329636,121.5654268
1460,CryptoSpace,33.8282278,-118.3495106
1461,godric's hollow • ukraine • ⚖,48.379433,31.16558
1462,"Ukraine, Vinnytsia",49.233083,28.468217
1463,россия,61.52401,105.318756
1464,Edisonstraat 39 Eindhoven,51.45422079999999,5.4566391
1465,"Україна,Львів",49.839683,24.029717
1466,"Краматорск, Україна.",48.738967,37.58435
1467,"Makiivka,Donetska obl, Ukraine",48.0459557,37.9666901
1468,Idaho,44.0682019,-114.7420408
1469,Макеевка,48.0459557,37.9666901
1470,Наукоград Жуковский,55.5855628,38.1373645
1471,"USA, Hawaii, CostaRica, DE, UK",19.8967662,-155.5827818
1472,"Wisconsin, USA",43.7844397,-88.7878678
1473,UKRAINE  CHERNIGOV💙💛,51.4982,31.28935
1474,Європа Україна Луганськ  ,48.574041,39.307815
1475,краматорск,48.738967,37.58435
1476,"Surat, Gujarat 🇮🇳 India 🇮🇳",21.1702401,72.83106070000001
1477,"Bern, Schweiz",46.9479739,7.4474468
1478,"Київ, на роботі.",50.4501,30.5234
1479,"ҚАЗАҚ ЕЛІ,Маңғыстау,Баянды",43.7618637,51.3021042
1480,"Salem, OR",44.9428975,-123.0350963
1481,"Cherkassy, Ukraine",49.444433,32.059767
1482,"Всесвіт, Україна",48.379433,31.16558
1483,United States Старокостянтинів,49.7546828,27.2121595
1484,Донецьк. Україна.,48.015883,37.80285
1485,Oost Nederland,52.36019280000001,6.373908999999999
1486,"Poltava, Ukraine.",49.58826699999999,34.551417
1487,ukr,48.379433,31.16558
1488,JAPAN🇯🇵,36.204824,138.252924
1489,"Новосибирская область, Россия",55.4467133,80.1043924
1490,European Union,54.5259614,15.2551187
1491, Донецьк,48.015883,37.80285
1492,"Tampa Bay, FL",27.763383,-82.5436722
1493,"Makiivka, Ukraine",48.0459557,37.9666901
1494,Очень Южный Федеральный округ.,47.3352415,43.4257465
1495,London | Lviv | Luxembourg,49.839683,24.029717
1496,St. Petersburg,27.7676008,-82.64029149999999
1497,Прага,50.0755381,14.4378005
1498,この兵庫県の片隅に,34.8579518,134.5453787
1499,"38, Geula Str., Tel-Aviv",32.0711526,34.768771
1500,"Milan, Italy",45.4642035,9.189982
1501,"Stuttgart, Deutschland",48.7758459,9.1829321
1502,Приморский край,45.0525641,135.0
1503,Hlavní město Praha,50.0755381,14.4378005
1504,Poznań,52.406374,16.9251681
1505,Москва.,55.755826,37.6173
1506,"Nice, France",43.7101728,7.261953200000001
1507,Kiev Ukraine,50.4501,30.5234
1508,"Сєвєродонецьк, Україна",48.9481767,38.4878773
1509,Донецк-Горловка,48.3071,38.029633
1510,челябинск,55.1644419,61.4368431
1511,Ruhrpott Deutschla,51.5450884,7.198084299999999
1512,She\Her Givat Nili  Israel,32.549043,35.041194
1513,"Саратов, Россия",51.5461754,46.0154123
1514,"New York, USA czasami Polska",40.7127753,-74.0059728
1515,相模原でテレワーク,35.5712568,139.373427
1516,"Челябинск, Россия",55.1644419,61.4368431
1517,Москва ,55.755826,37.6173
1518,北京,39.904211,116.407395
1519,GIURGIU ROMANIA,43.9037076,25.9699265
1520,Terra Ukraina,48.379433,31.16558
1521,"Nürensdorf, Schweiz",47.44878689999999,8.6497035
1522,Миколаїв,46.975033,31.994583
1523,Россия Краснодар,45.036035,38.97457060000001
1524,"Ukraine, Дніпропетровськ/Львів",48.464717,35.046183
1525,Goiânia,-16.6868912,-49.2647943
1526,"Manchester, NH",42.9956397,-71.4547891
1527,"West Sussex, England",50.9280143,-0.4617075
1528,"Russia, Kaliningrad ",54.7104264,20.4522144
1529,Украина Харьков,49.9935,36.230383
1530,Bourbon st.,29.9547116,-90.069155
1531,"Moldova, Chișinau",47.0104529,28.8638103
1532,Burkina Faso,12.238333,-1.561593
1533,"киев, ",50.4501,30.5234
1534,Самара,53.203772,50.1606382
1535,Ukrayna,48.379433,31.16558
1536,"Veendam, Nederland",53.1062782,6.8750998
1537,Perm,58.00916830000001,56.22696740000001
1538,Россиюшка Тверь,56.85872140000001,35.9175965
1539,San Petersburgo,59.9310584,30.3609097
1540,"Ньюйорк,США",40.7127753,-74.0059728
1541,Mykolayiv,46.975033,31.994583
1542,"Kentucky, USA",37.8393332,-84.2700179
1543,"Mārupe, Latvija",56.907241,24.0317249
1544,Spain Turkey Russia Lithuania,61.52401,105.318756
1545,Țibrinu,44.3320089,28.1584605
1546,Австралия,-25.274398,133.775136
1547,"Lund, Sverige",55.7046601,13.1910073
1548,"Birmingham, England",52.48624299999999,-1.890401
1549,"Punjab, Pakistan",31.1704063,72.7097161
1550,Слов`янськ,48.8532,37.6053
1551,УКРАИНА Mariupol,47.097133,37.543367
1552,Oberursel bei Frankfurt/Main,50.2025478,8.5770309
1553,"Smoky Mountains, NC",35.6531943,-83.5070203
1554,Sochi Russia,43.60280789999999,39.7341543
1555,Stockholm. Gotland.,57.46841209999999,18.4867447
1556,"Klaipėda, Lietuva",55.70329479999999,21.1442794
1557,"Украина, Донбасс",48.1031637,38.5920837
1558,"Монастырщинский район, Смоленс",54.339713,31.71161369999999
1559,Ukraine.Kyiv.,50.4501,30.5234
1560,TX/CA,36.778261,-119.4179324
1561,"Тернопіль, Файне місто",49.5527812,25.5954113
1562,"Göttingen, Germany",51.54128040000001,9.915803499999999
1563,Boston-Moscow-Tbilisi-Tashkent,41.2994958,69.2400734
1564,"Bexhill On Sea, England",50.8499062,0.4662071
1565,"Kabul, Afghanistan",34.5553494,69.207486
1566,"Коренной москвич,живу Вязьма.",55.21003839999999,34.2969554
1567,"Россия,Лен. обл.г.Ивангород",59.37625979999999,28.2193572
1568,котёл,42.8867502,26.449686
1569,Ukraine Kyiv,50.4501,30.5234
1570,"Dallas, TX",32.7766642,-96.79698789999999
1571,UA♥Ukraine,48.379433,31.16558
1572,Великий Новгород,58.52556980000001,31.2741928
1573,Маріуполь,47.097133,37.543367
1574,"Toronto, Canada",43.653226,-79.3831843
1575,Трускавец. ,49.2760303,23.5105576
1576,"Ukraine, Cherkasy",49.444433,32.059767
1577,"Roma, Italia",41.9027835,12.4963655
1578,"Вінниця, Україна",49.233083,28.468217
1579,"Gomel, Belarus",52.4313388,30.99367
1580,"Hannover, Deutschland",52.3758916,9.732010400000002
1581,Астана,51.16052269999999,71.4703558
1582,домбасс,62.0757681,9.1279644
1583,Київ/Kyiv,50.4501,30.5234
1584,"World Service Authority, LSU",30.4132579,-91.1800023
1585,"Братск, Россия",56.2928363,101.7121217
1586,"47.982121,37.92284",47.9818043,37.922684
1587,Подмосковье,55.340396,38.2917651
1588,Ялта,44.4909462,34.1532686
1589,"Houston, TX",29.7604267,-95.3698028
1590,"Cagliari, Sardegna",39.2238411,9.1216613
1591,Украина. Жемчужина у моря:),48.379433,31.16558
1592,Люксембург,49.815273,6.129582999999999
1593,south east asia (pirate zone),-2.2179704,115.66283
1594,Russia Moscow,55.755826,37.6173
1595,Tallinn/Viljandi,0.0,0.0
1596,Савушкина 55,59.984332,30.271929
1597,"Kołczygłowy, Polska",54.2388118,17.2312846
1598,Montpellier ouest ,43.610769,3.876716
1599,Ribeirão Preto - São Paulo,-21.1694018,-47.8110855
1600,🇩🇪 Cologne / 🇺🇦 Enerhodar,47.5015067,34.6341859
1601,"Донецька область, Україна ",48.015883,37.80285
1602,"Ростов-на-Дону, Ростовская область",47.2357137,39.701505
1603,"San Francisco, USA",37.7749295,-122.4194155
1604,"Ukraine,Kyiv",50.4501,30.5234
1605,愛知県,35.0182505,137.2923893
1606,Ukraine Dnipro,48.464717,35.046183
1607,"Greater Accra, Ghana",5.8142836,0.0746767
1608,"Snow capped mountains, Canada",56.130366,-106.346771
1609,Київ  UA,50.4501,30.5234
1610,"Tucson, AZ",32.2226066,-110.9747108
1611,Manchester,53.4807593,-2.2426305
1612,Kuwait,29.31166,47.481766
1613,"Finnmark, Norway",70.4830388,26.0135108
1614,"Якутск, Россия",62.03969120000001,129.7422193
1615,"Кременчук, Українська Держава",49.065783,33.410033
1616,Northern Ireland,54.7877149,-6.4923145
1617,اليمن,15.552727,48.516388
1618,Washington State,47.7510741,-120.7401386
1619,Moscou,55.755826,37.6173
1620,Char,32.3543305,-90.1511237
1621,Norway,60.47202399999999,8.468945999999999
1622,"Niceville , FL",30.5168639,-86.48217199999999
1623,ulaanbaatar,47.88639879999999,106.9057439
1624,Тернополь,49.553517,25.594767
1625,"Николаев, Украина ",46.975033,31.994583
1626,гондурас,15.199999,-86.241905
1627,Кострома,57.7677078,40.9262609
1628,St. Louis ,38.6270025,-90.19940419999999
1629,オーストリア・ウィーン,48.2081743,16.3738189
1630,"Rostock, Germany",54.0924406,12.0991466
1631,"primary: Kharkiv, UA :: alternative: Los Pablohrados, UA",49.9935,36.230383
1632,Romania,45.943161,24.96676
1633,"Michigan, USA",44.3148443,-85.60236429999999
1634,Восточная Европа,52.0055148,37.95874939999999
1635,Скандинавия,62.27864750000001,12.3401708
1636,JAPAN,36.204824,138.252924
1637,"Plano, Texas",33.0198431,-96.6988856
1638,Україна Рівне,50.6199,26.251617
1639,"Ижевск, Россия",56.86186009999999,53.2324285
1640,Эрдэнэт,49.054082,104.0716533
1641,Pipe Creek Texas,29.7231426,-98.93472059999999
1642,"Бийск, Россия",52.50978809999999,85.1462061
1643,"Nicosia, Cyprus",35.1855659,33.38227639999999
1644,Ελλάς,39.074208,21.824312
1645,"Zwettl-Lower Austria, Austria",48.6058353,15.1662692
1646,Ukraine Donetsk,48.015883,37.80285
1647,new delhi,28.6139391,77.2090212
1648,Eindhoven,51.44164199999999,5.4697225
1649,"Россия, Самара",53.203772,50.1606382
1650,"Монгол улс, Улаанбаатар хот",47.88639879999999,106.9057439
1651,Burgas,42.50479259999999,27.4626361
1652,Украина Донецк,48.015883,37.80285
1653,"Одинцово, Московская область",55.67337449999999,37.2818569
1654, Ставрополье ,44.6680993,43.520214
1655,Hindustan ,20.0,78.0
1656,"Chandigarh, India",30.7333148,76.7794179
1657,"Wien, Österreich",48.2081743,16.3738189
1658,"Odessa, UA",46.482526,30.7233095
1659,"Hilversum, NL",52.2291696,5.166897400000001
1660,Севастополь,44.61665,33.525367
1661,대한민국 서울,37.566535,126.9779692
1662,"Харків,Україна/Kharkiv,Ukraine",49.9935,36.230383
1663,Lwiws'k,52.2216943,21.0124902
1664,California,36.778261,-119.4179324
1665,Europe ,54.5259614,15.2551187
1666,Sope national,52.1371748,1.1438288
1667,г. Рязань,54.6095418,39.7125857
1668,"Cēsis, Rīga, Latvija",57.308611,25.2668719
1669,"Rostock, Deutschland",54.0924406,12.0991466
1670,"Rotterdam, Nederland",51.9244201,4.4777325
1671,Łódź ,51.7592485,19.4559833
1672,"North Yorkshire, UK",53.9915028,-1.5412015
1673,"Bavaria, Germany",48.7904472,11.4978895
1674,UKRAINE/EUROPA,48.379433,31.16558
1675,Лисичанск,48.9066145,38.4433605
1676,England,52.3555177,-1.1743197
1677,Slovenia & Ukraina,46.151241,14.995463
1678,"Rivne, Украина",50.6199,26.251617
1679,"Ukraine, TRUMPPIST-1",48.379433,31.16558
1680,"Armenia, Yerevan City",40.1872023,44.515209
1681,Carpathian Mountains,47.2390429,25.5908974
1682,"Ukraine, shithole in the Sth-E",48.379433,31.16558
1683,"Украина, Донецк",48.015883,37.80285
1684,"kharkiv, ua",49.9935,36.230383
1685,"Minsk, Belarus",53.9006011,27.558972
1686,Тирасполь,46.84818500000001,29.596805
1687,Hilversum / Soest,52.1763515,5.299196999999999
1688,irgendwo im Deutschland,51.165691,10.451526
1689,Россия-Крым-Новороссия,45.3453029,34.4997274
1690,"Самарская область, Россия",53.41838389999999,50.4725528
1691,"Chicagoland, IL",41.7435073,-88.0118473
1692,Dystopia USA,37.09024,-95.712891
1693,"Spokane Valley, WA",47.6732281,-117.2393748
1694,"✝️ Moscow, Russia 🇷🇺 🔝",55.755826,37.6173
1695,"Vallejo, CA",38.1040864,-122.2566367
1696,Limassol,34.7071301,33.0226174
1697,Краматорск ,48.738967,37.58435
1698,"Porto Alegre, Brasil",-30.0368176,-51.2089887
1699,Kashmir,33.277839,75.34121789999999
1700,"Ostrava, Česká republika",49.8209226,18.2625243
1701,Lichfield,52.681602,-1.831672
1702,東京湾岸,35.6467284,139.8321814
1703,Lugansk Pidarastia Republic,48.574041,39.307815
1704,Capital do Ceará,-5.4983977,-39.3206241
1705,Україна єбабунь,48.379433,31.16558
1706,Vilnilus,54.6871555,25.2796514
1707,Одесса - это Украина,46.482526,30.7233095
1708,Atlanta,33.7489954,-84.3879824
1709,San Juan y Martinez,22.2827717,-83.8419989
1710,"Azərbaycan, Şirvan şəhəri",39.9265747,48.9205727
1711,日本岩手,39.5832989,141.2534574
1712,"Україна, ДНІПРО",48.464717,35.046183
1713,Cambodia,12.565679,104.990963
1714,岩手県,39.5832989,141.2534574
1715,Antarktida,-82.86275189999999,135.0
1716,Луганск ,48.574041,39.307815
1717,"Baku, Azerbaijan ",40.40926169999999,49.8670924
1718,"Коломия, Україна ",48.5304917,25.0412054
1719,ESPAÑA,40.46366700000001,-3.74922
1720,Tokyo city,35.6803997,139.7690174
1721,Ukraine. Transcarpathia. \о/,48.6208,22.287883
1722,"Ukraine, Donetsk - Kharkiv",49.9935,36.230383
1723,"Ukraine, Kharkіv",48.379433,31.16558
1724,СИБИРИЯ,61.01370970000001,99.1966559
1725,г.КИЕВ,50.4501,30.5234
1726,"Bay Area-ish, California, USA",37.8271784,-122.2913078
1727,Донбас ▶️ Прикарпаття ,48.1031637,38.5920837
1728,"Ukraina, Kyiv",50.4501,30.5234
1729,Former Londoner in Mongolia,46.862496,103.846656
1730,"Saint-Petersburg, TerroRussia",59.9310584,30.3609097
